Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_centroid,19_00_centroid,distance_in_meters_from_centroid
Krishna apartment Teachers colony HBR layout,13.0244397,77.6293445,Apartment,"Kalyan Nagar, Bengaluru",1.1143983507917747,2.4743371274704353,3,4,226
Shri Balaji Classic Apartment,13.0218309,77.6536864,Apartment,"Kalyan Nagar, Bengaluru",1.5963479802516685,0.7251951055890432,8,8,502
Sai Palace Apartments,13.0241258,77.6263707,Apartment,"Kalyan Nagar, Bengaluru",1.4383307403832948,2.7641088098592803,4,5,321
Shoba Suites,13.0212313,77.6413103,Apartment,"Kalyan Nagar, Bengaluru",0.545803478230827,1.149498839544964,5,6,377
HBR Palace Apartment,13.035596,77.630226,Apartment,"Kalyan Nagar, Bengaluru",1.4822728900005129,3.0880754019554297,6,7,448
Manohar Apartment,13.0327111,77.6197151,Apartment,"Kalyan Nagar, Bengaluru",2.2793667846186914,3.8143914209502463,7,8,488
Business Hotel %7C Regal Suites,13.0236795,77.6398657,Apartment,"Kalyan Nagar, Bengaluru",0.24118342242658228,1.4294852224343562,3,3,187
Apartment 010,13.0116105,77.6380621,Apartment,"Kalyan Nagar, Bengaluru",1.588489604390427,1.4379859944474733,7,9,534
Maple Suites Service Apartments,13.0303113,77.6319886,Apartment,"Kalyan Nagar, Bengaluru",0.9575327851060775,2.555250264478483,3,4,231
Lavender Inn,13.0244575,77.6411662,Apartment,"Kalyan Nagar, Bengaluru",0.23326559677065845,1.3754062733782528,3,3,195
AH Builders and developers,13.0236663,77.6390914,Apartment,"Kalyan Nagar, Bengaluru",0.24464925373306456,1.4971745700586936,3,3,172
Sana Enclave,13.0377592,77.6315537,Apartment,"Kalyan Nagar, Bengaluru",1.5837866918837251,3.1663858306817896,6,8,482
Apartment%2316,13.0117404,77.6318079,Apartment,"Kalyan Nagar, Bengaluru",1.7756173313089851,2.0834820864562054,7,9,566
Dua Real Estate - Buy Sell Rent Residential %26 Commercial,13.0287796,77.6337836,Apartment,"Kalyan Nagar, Bengaluru",0.7041925180996047,2.2971399511411135,4,5,272
Apartment,13.0062748,77.6497352,Apartment,"Kalyan Nagar, Bengaluru",2.4386689707486333,1.0944274459556347,12,14,834
Bairavi Cruz Luxor Apartment,13.0274719,77.6381095,Apartment,"Kalyan Nagar, Bengaluru",0.23945669359045924,1.8461724316208243,4,5,277
Square Feet Realtors,13.0174092,77.6429548,Apartment,"Kalyan Nagar, Bengaluru",1.006469132186974,0.8320435314137213,6,8,462
YAYA ZIRCON APARTMENT,13.0109265,77.630646,Apartment,"Kalyan Nagar, Bengaluru",1.9159846812947905,2.227704881495379,8,10,629
Olive Studio Serviced Apartments,13.0162934,77.6373531,Apartment,"Kalyan Nagar, Bengaluru",1.0857501554760207,1.4260314585858194,4,6,333
Home Inverter %26 Battery shop ( home ups shop%2F battery shop%2F inverter shop),13.0267875,77.6422868,Apartment,"Kalyan Nagar, Bengaluru",0.31702500551735985,1.4865876443090233,5,6,344
Kalyan Nagar,13.0239923,77.643294,Apartment,"Kalyan Nagar, Bengaluru",0.45556386948947125,1.1765933384249894,3,4,248
Chelekare,13.0254021,77.6443056,Apartment,"Kalyan Nagar, Bengaluru",0.5192070320197767,1.2349380594373893,5,5,323
HRBR Layout 3rd Block,13.0249198,77.6342819,Apartment,"Kalyan Nagar, Bengaluru",0.5776444637833352,2.0141827851594316,2,3,154
"Block A, Mantri Splendor Apartment",13.0478267,77.643431,Apartment,"Kalyan Nagar, Bengaluru",2.482763138198984,3.61165322481218,8,10,588
Blue Sunshine,13.02325,77.6371384,Apartment,"Kalyan Nagar, Bengaluru",0.38626181276890653,1.6535096438160155,4,4,223
HRBR Layout,13.0191445,77.6464534,Apartment,"Kalyan Nagar, Bengaluru",1.0553749929135048,0.5559334595749982,6,7,427
Meganahalli,13.0292984,77.6371459,Apartment,"Kalyan Nagar, Bengaluru",0.46486368562707486,2.0628241928447952,5,5,299
Kalyana Nagar Post Office,13.0171932,77.6509907,Office,"Kalyan Nagar, Bengaluru",1.569056749876575,0.13330532098741962,9,10,591
Office,13.020844,77.6430373,Office,"Kalyan Nagar, Bengaluru",0.6714262202550322,0.9673825427569597,5,7,411
BBMP Ward Office,13.0259835,77.6354781,Office,"Kalyan Nagar, Bengaluru",0.43959273006806926,1.9657650137297547,1,2,95
Galaxy office,13.022758,77.645106,Office,"Kalyan Nagar, Bengaluru",0.6934015993019027,0.9451872497737198,4,5,319
Office Not Office,13.0185647,77.648935,Office,"Kalyan Nagar, Bengaluru",1.2996797410229095,0.32422248257326575,7,9,519
ACT HRBR Office,13.022757,77.644484,Office,"Kalyan Nagar, Bengaluru",0.63564906487098,0.9882903855134262,4,5,312
Bruhat Bengaluru Mahanagara Palike Contact Point,13.0261305,77.6355072,Office,"Kalyan Nagar, Bengaluru",0.4374115432397056,1.9723611558431255,1,1,76
"Furniture House Store - Kalyan Nagar, Bengaluru",13.0257654,77.6409143,Office,"Kalyan Nagar, Bengaluru",0.14983145396139802,1.4965298274121897,4,4,266
BDA Office,13.0210256,77.6487547,Office,"Kalyan Nagar, Bengaluru",1.1326322456113267,0.5811964103597147,6,7,396
Euro Sparsh,13.019202,77.6511127,Office,"Kalyan Nagar, Bengaluru",1.454671192777373,0.3522909790338871,7,8,466
Digital India Office Solutions,13.0196523,77.6471786,Office,"Kalyan Nagar, Bengaluru",1.0756903839013967,0.5363550026054696,6,7,427
Sterling Holiday Resorts Ltd - Bangalore Branch Office,13.0180896,77.6433367,Office,"Kalyan Nagar, Bengaluru",0.9536823118374563,0.8088223499133713,5,6,375
Electricity Complaint Office,13.0198102,77.6396295,Office,"Kalyan Nagar, Bengaluru",0.6687974418166733,1.2497488932826357,4,5,298
Trust Chemists %26 Druggists Ltd,13.0240923,77.636953,Office,"Kalyan Nagar, Bengaluru",0.33937707318643817,1.7177465427572765,4,4,251
BWSSB Office Hennuru,13.0263945,77.6343566,Office,"Kalyan Nagar, Bengaluru",0.5643069860795276,2.092243392364933,2,2,116
Bangalore One Mini- HRBR,13.0215121,77.6484847,Office,"Kalyan Nagar, Bengaluru",1.0818783038097128,0.641970290103132,5,6,384
SSV Business Point,13.0229369,77.6483511,Office,"Kalyan Nagar, Bengaluru",1.0078518119869797,0.7968144498596818,5,6,361
Bahujana Ambedkar Sangha (Head Office),13.0206501,77.6439891,Office,"Kalyan Nagar, Bengaluru",0.7510597949824853,0.8700977133573173,5,6,346
S-MAC SECURITY SERVICES PVT LTD CORPORATE OFFICE,13.023269,77.6446111,Office,"Kalyan Nagar, Bengaluru",0.619208604127395,1.0230321775538518,4,5,290
Scope Amra Logistics (I) Private Limited,13.017959,77.64368,Office,"Kalyan Nagar, Bengaluru",0.9832285055387625,0.7690789095464509,5,6,385
E- Stamping,13.0144916,77.6477764,Office,"Kalyan Nagar, Bengaluru",1.544518134853557,0.3456637835603668,9,10,613
Ann S Office,13.0243084,77.6373199,Office,"Kalyan Nagar, Bengaluru",0.2930258393735401,1.696699200665688,1,2,90
The Office Square,13.0245021,77.6440431,Office,"Kalyan Nagar, Bengaluru",0.5102775081587877,1.169127215514172,4,5,298
OVUM Hospital Corporate Office(Head Office),13.0202332,77.6472262,Office,"Kalyan Nagar, Bengaluru",1.039804294193142,0.5825379298403355,6,7,407
Plug n Play Co-Working Space,13.0222485,77.639997,Office,"Kalyan Nagar, Bengaluru",0.40075906115038157,1.3294718536727348,3,4,237
Ekart Logistics New Office,13.0261872,77.640077,Office,"Kalyan Nagar, Bengaluru",0.07147735970023306,1.5936273557386555,3,4,243
Uniwork Spaces,13.0229205,77.6453254,Office,"Kalyan Nagar, Bengaluru",0.7057470659287577,0.9451034398319836,4,5,313
Bubblespace Coworking,13.022347,77.646811,Office,"Kalyan Nagar, Bengaluru",0.8781972126124817,0.8033338707397638,5,6,342
Sub Registrar Office,13.0144612,77.6477867,Office,"Kalyan Nagar, Bengaluru",1.5479216508653997,0.3464595096706986,9,10,612
Shaik Mahaboob Notary Public Office,13.0183013,77.6442908,Office,"Kalyan Nagar, Bengaluru",0.982575111637647,0.7177455919898653,6,7,410
Mythri Legacy,13.0263586,77.6435563,Office,"Kalyan Nagar, Bengaluru",0.43994011082402223,1.3683862534595408,4,5,300
Office of the Sage,13.020616,77.6413317,Office,"Kalyan Nagar, Bengaluru",0.611034253316547,1.1149678323929593,5,6,377
Modi Building,13.0240664,77.6428756,Office,"Kalyan Nagar, Bengaluru",0.4115377995751712,1.2132148122985302,3,4,238
GSH India Private Limited,13.0254442,77.6430573,Office,"Kalyan Nagar, Bengaluru",0.3841784186615036,1.3171951116854292,4,5,298
HLD Office,13.0190096,77.6451431,Office,"Kalyan Nagar, Bengaluru",0.9713966903806177,0.6664411934527628,6,7,392
BESCOM Kalyana Nagar,13.0197897,77.6396063,Office,"Kalyan Nagar, Bengaluru",0.6710420335530204,1.2513691337590798,4,5,298
Wings Brand Activations (I) Pvt Ltd,13.0193421,77.6395849,Office,"Kalyan Nagar, Bengaluru",0.7207877018117147,1.2381097117257114,4,5,306
Shanti Bhavan Educational Trust,13.024269,77.6409448,Office,"Kalyan Nagar, Bengaluru",0.23088502407128325,1.379248365616213,3,3,197
Biamp India,13.0195368,77.6441705,Office,"Kalyan Nagar, Bengaluru",0.8609420282689985,0.7870189613589831,5,6,365
SLN Office %26 Home Solutions,13.0244376,77.6372578,Office,"Kalyan Nagar, Bengaluru",0.29068624945362165,1.710127546528139,1,1,87
BRIC Spaces Sec-2,13.0220179,77.6390746,Office,"Kalyan Nagar, Bengaluru",0.4261276127208532,1.403826890448988,3,4,226
sai sharan skies,13.0254445,77.6394474,Office,"Kalyan Nagar, Bengaluru",0.04320503205493637,1.5874163850705612,2,3,165
Prakash Interior Decors,13.020588,77.6404546,Office,"Kalyan Nagar, Bengaluru",0.5907339985199918,1.1992143166105402,4,5,308
Jodhpuri Furniture - HRBR %7C Furniture Store Bangalore,13.0262522,77.6356506,Office,"Kalyan Nagar, Bengaluru",0.42323306513696224,1.9673179749949203,1,1,53
OPDSS Pvt Ltd.,13.0214516,77.6508723,Office,"Kalyan Nagar, Bengaluru",1.3212019314188783,0.5976774948061271,6,6,387
K-BIZ,13.022497,77.6456539,Office,"Kalyan Nagar, Bengaluru",0.7593676766923837,0.886080516985572,5,6,332
E-8 Sub Division BESCOM,13.0198413,77.6397101,Office,"Kalyan Nagar, Bengaluru",0.6655347990956103,1.2426701721196607,4,5,302
BL Expert Solutions,13.0239594,77.6459434,Office,"Kalyan Nagar, Bengaluru",0.7248041208036838,1.0056383325285192,5,5,329
Smit Global Corp Office,13.0216421,77.640939,Office,"Kalyan Nagar, Bengaluru",0.48934247420213256,1.2072777332007192,3,5,287
BSNL RETAILER SRINIDHI DOT NET,13.0256942,77.6308147,Office,"Kalyan Nagar, Bengaluru",0.944550213502451,2.386557581037923,3,3,178
Force 1 Guarding Services Pvt. Ltd.,13.0209237,77.6425233,Office,"Kalyan Nagar, Bengaluru",0.6339497397845274,1.0191147119790727,5,6,345
ACT fibernet store,13.0229486,77.6447965,Office,"Kalyan Nagar, Bengaluru",0.6537870879411801,0.9826908547229337,4,5,315
Aries Arcade,13.0242139,77.642654,Office,"Kalyan Nagar, Bengaluru",0.3826336995276166,1.2415999884479256,3,4,232
BLUE STRIPES APPARELS CORPORATE OFFICE,13.023559,77.6360676,Office,"Kalyan Nagar, Bengaluru",0.4520428586527219,1.7719097521574503,2,2,142
Sodexo SVC India Pvt. Ltd,13.0193316,77.6429968,Office,"Kalyan Nagar, Bengaluru",0.8136564745834926,0.8907107000018661,7,8,500
Livguard Energy,13.0232487,77.6446451,Office,"Kalyan Nagar, Bengaluru",0.6235171674453749,1.01896878857525,4,5,291
ACPS Pvt Ltd,13.0204887,77.6440207,Office,"Kalyan Nagar, Bengaluru",0.7670598944423513,0.8569453370045064,5,6,347
Pooja Furniture House,13.0284984,77.6462951,Office,"Kalyan Nagar, Bengaluru",0.7906603232737983,1.4537135610735363,8,9,517
SUNDUS,13.0245727,77.6440939,Office,"Kalyan Nagar, Bengaluru",0.5133667215328368,1.1721448844897497,4,5,300
PRG Agitators- Bangalore Office,13.024988,77.6399931,Office,"Kalyan Nagar, Bengaluru",0.1055105718586545,1.509497256288824,2,3,165
Murali Enterprises,13.022241,77.6390036,Office,"Kalyan Nagar, Bengaluru",0.4025219283279455,1.4223868685278585,3,4,221
ATP Infratech Pvt Ltd,13.0222833,77.6399923,Office,"Kalyan Nagar, Bengaluru",0.3968561646734667,1.331905530536281,3,4,236
MGH Logistics Pvt ltd,13.0246269,77.6372566,Office,"Kalyan Nagar, Bengaluru",0.2802057348185687,1.7217541261890283,1,1,82
intellirose software india pvt ltd,13.0222468,77.640414,Office,"Kalyan Nagar, Bengaluru",0.4090782512141129,1.290863798623578,4,4,252
Vans Gypsum Pvt Ltd,13.023645,77.6384149,Office,"Kalyan Nagar, Bengaluru",0.27087242704969094,1.5570195232154038,2,3,152
EL DESIGN,13.0198467,77.6410145,Office,"Kalyan Nagar, Bengaluru",0.6837712860953663,1.1108039762577113,4,6,332
WORQS,13.0209018,77.6410609,Office,"Kalyan Nagar, Bengaluru",0.5718297628313289,1.155593132036538,4,5,306
Decors and interiors,13.0215022,77.641564,Office,"Kalyan Nagar, Bengaluru",0.5285675199691401,1.141338236107999,3,5,305
Kotis architects,13.0208316,77.64247,Office,"Kalyan Nagar, Bengaluru",0.639882408326014,1.0186842333258048,5,6,347
Sunsip Agro Processors,13.0250611,77.6406201,Office,"Kalyan Nagar, Bengaluru",0.14518587175885692,1.4644118654390417,3,3,190
Evok Furniture Store by Hindware - Kalyan Nagar,13.0222557,77.6489742,Office,"Kalyan Nagar, Bengaluru",1.0971218112709353,0.7058304130850956,5,6,351
Adhisha Water Solutions Pvt Ltd.,13.02341,77.643552,Office,"Kalyan Nagar, Bengaluru",0.5115353956504881,1.1098650993117936,4,5,276
Blue Dart,13.0246593,77.6437712,Office,"Kalyan Nagar, Bengaluru",0.4771058827064826,1.2008504211356632,4,5,274
WIZnet India Private Limited,13.0175828,77.6429386,Office,"Kalyan Nagar, Bengaluru",0.9878917298742533,0.8373879515692361,6,8,464
Empire Interior Solutions,13.0208524,77.6450836,Office,"Kalyan Nagar, Bengaluru",0.8168635906085413,0.7917164111695403,5,6,353
Dopamine Central,13.0244999,77.6375434,Office,"Kalyan Nagar, Bengaluru",0.2609947874133015,1.6880560476349646,2,2,129
Imarticus Learning,13.0204761,77.6433184,Office,"Kalyan Nagar, Bengaluru",0.7223895972328903,0.919687448180222,4,5,324
BricSpaces Private Limited,13.0220264,77.6390776,Office,"Kalyan Nagar, Bengaluru",0.42515109610013657,1.4039842391553186,3,4,226
Himalai IAS%7C KAS%7C Banking %7CRBI %7C NABARD %7C SEBI %7C NDA Coaching Center %7C Kalyan Nagar %7C Corporate Office,13.0229658,77.6454147,Office,"Kalyan Nagar, Bengaluru",0.712100863250254,0.9434599201003344,4,5,312
Evineon,13.0208967,77.6410298,Office,"Kalyan Nagar, Bengaluru",0.5714070635798457,1.1583183178829592,4,5,306
Spacegain private limited,13.0171708,77.6471463,Office,"Kalyan Nagar, Bengaluru",1.2673581731438264,0.3842269027278328,7,9,513
Veadhik Consultants,13.0237591,77.6410196,Office,"Kalyan Nagar, Bengaluru",0.2804928485050396,1.336282030529899,3,4,217
IM DZINCENTRE llp,13.0244261,77.6369754,Office,"Kalyan Nagar, Bengaluru",0.31766176743702057,1.7352161480582793,4,4,262
Crest Architects,13.0260358,77.6409844,Office,"Kalyan Nagar, Bengaluru",0.1590353616039139,1.5131012941277429,4,5,293
"ICICI Bank HRBR Layout, Bangalore-Branch %26 ATM",13.0247999,77.6369441,Office,"Kalyan Nagar, Bengaluru",0.30266200531444454,1.7606058739193957,4,5,275
SyndicateBank Bengaluru Kalyan Nagar Branch,13.0180214,77.654101,Office,"Kalyan Nagar, Bengaluru",1.8010371188277507,0.4440968169595059,7,8,485
HDFC Mutual Fund - Kalyan Nagar- Bangalore,13.0238046,77.6373131,Office,"Kalyan Nagar, Bengaluru",0.3289972134304889,1.6678200217318768,1,2,104
MediMark Ayurveda,13.0269223,77.6395035,Office,"Kalyan Nagar, Bengaluru",0.12215612277371148,1.6953690993914823,4,4,259
Assistant Commission of Police,13.0196278,77.6401119,Office,"Kalyan Nagar, Bengaluru",0.6918496957153368,1.1937210284342155,4,5,325
Dynalog India Limited,13.0255664,77.6374141,Office,"Kalyan Nagar, Bengaluru",0.23128293572341835,1.7677678508546235,1,2,100
Trident Trucking Office,13.0254639,77.6417548,Office,"Kalyan Nagar, Bengaluru",0.24405287119236235,1.4097748859321573,4,5,288
Vibrant Screen,13.0247805,77.6440059,Office,"Kalyan Nagar, Bengaluru",0.4983148798184473,1.196415643987504,4,5,302
Park Landing,13.0245074,77.6441054,Office,"Kalyan Nagar, Bengaluru",0.516576923428463,1.165565865689161,4,5,298
Milky Mist Office,13.0293542,77.6447089,Office,"Kalyan Nagar, Bengaluru",0.6845015029045783,1.6036202870345757,8,8,488
Kalyan Nagar,13.0239923,77.643294,Office,"Kalyan Nagar, Bengaluru",0.45556386948947125,1.1765933384249894,3,4,248
Learnteq Solutions,13.0263718,77.6435704,Office,"Kalyan Nagar, Bengaluru",0.44165365762629444,1.3687713693832309,4,5,300
Apti Engineering Technology Pvt. Ltd.,13.020362,77.64752,Office,"Kalyan Nagar, Bengaluru",1.0571951641407358,0.5754089810220738,6,7,402
YT Matrimony for Christians,13.0257225,77.63443,Office,"Kalyan Nagar, Bengaluru",0.5528956087152885,2.045489434099566,2,2,120
Conflux Technologies Pvt Ltd,13.0182536,77.6433472,Office,"Kalyan Nagar, Bengaluru",0.937770770805339,0.8129427091923379,5,6,363
ALEPA DAIRY FOODS PVT LTD,13.0206268,77.6478972,Office,"Kalyan Nagar, Bengaluru",1.0747798804284578,0.5788852145335065,6,7,402
Blest Accounting Solutions- Chartered Accountant Firm in Kalyan Nagar Kammanahalli Bangalore,13.0207964,77.6358972,Office,"Kalyan Nagar, Bengaluru",0.6838487410446872,1.6678699728862185,3,4,231
LYRUS LIFESCIENCES strategy office,13.0243729,77.6369561,Office,"Kalyan Nagar, Bengaluru",0.3224065394533795,1.7338336295787855,4,4,261
"Pepperfry Bespoke - Home Interior Design %26 Modular Solution, HRBR Layout, Bengaluru",13.0224379,77.6464417,Office,"Kalyan Nagar, Bengaluru",0.8378686361573275,0.8325983394342376,5,6,334
"Sell Car in HRBR Layout, Kalyan Nagar, Bangalore - CarDekho Gaadi Store",13.0220489,77.6420007,Office,"Kalyan Nagar, Bengaluru",0.49770698171858246,1.1357962890926991,4,5,290
Natural living Kalyan Nagar Bangalore,13.0268404,77.6368471,Office,"Kalyan Nagar, Bengaluru",0.3121036908806185,1.9031032895911304,3,3,181
LIC HFL,13.022819,77.645689,Office,"Kalyan Nagar, Bengaluru",0.7459799297359231,0.9129422706053334,4,5,319
Shivanta Promotions,13.0227926,77.6448645,Office,"Kalyan Nagar, Bengaluru",0.6687956765499171,0.9645951091275742,5,6,330
Aditya Birla Capital Limited,13.0247885,77.6368406,Office,"Kalyan Nagar, Bengaluru",0.31354230529592886,1.769286049600199,4,5,274
Alameen Global,13.0216352,77.6410504,Office,"Kalyan Nagar, Bengaluru",0.4939570076048392,1.1965279576175956,3,5,290
Hospitality Supplies International,13.0206268,77.6478889,Office,"Kalyan Nagar, Bengaluru",1.0740218596313047,0.5793261417012237,6,7,402
DTDC,13.020815,77.643041,Office,"Kalyan Nagar, Bengaluru",0.6743141059840522,0.965287250001103,5,7,411
KRAIBURG TPE Private Limited,13.0235586,77.6440211,Office,"Kalyan Nagar, Bengaluru",0.5476414610702784,1.0885303677134899,4,5,271
State Bank of India KALYAN NAGAR,13.018199,77.65307,Office,"Kalyan Nagar, Bengaluru",1.6940371557393907,0.363004767846286,8,9,543
Saraf Furniture,13.0232199,77.6447093,Office,"Kalyan Nagar, Bengaluru",0.6311662294769258,1.0121321417891214,4,5,293
Sunrise Modular,13.0291172,77.644363,Office,"Kalyan Nagar, Bengaluru",0.6386905274274368,1.5947045178241848,6,7,401
ITConnectUS Inc. %7C Bangalore %7C Karnataka %7C India,13.0209042,77.6410313,Office,"Kalyan Nagar, Bengaluru",0.5706536699238934,1.1585594190594208,4,5,308
Livewire Technologies,13.0244904,77.6440334,Office,"Kalyan Nagar, Bengaluru",0.5096483602450298,1.1687173507885698,4,5,297
Felicity Adobe Llp,13.0234416,77.6442365,Office,"Kalyan Nagar, Bengaluru",0.5743464486262233,1.0635634654592052,4,5,278
Grey Plans,13.026882,77.636833,Office,"Kalyan Nagar, Bengaluru",0.3152248443065731,1.9071995648447753,3,3,180
Wooden Street - Furniture Store Kalyan Nagar Bangalore,13.0177601,77.6531554,Office,"Kalyan Nagar, Bengaluru",1.726884110006554,0.3412490462135079,7,9,513
SS OPAL SOLUTIONS,13.0237497,77.6374235,Office,"Kalyan Nagar, Bengaluru",0.32466859058798375,1.6544236883058498,2,2,127
Cross Digital,13.0217741,77.6449161,Office,"Kalyan Nagar, Bengaluru",0.7368554839250183,0.8761242290885289,5,6,342
Pelatro Solutions Pvt.Ltd,13.020896,77.6436672,Office,"Kalyan Nagar, Bengaluru",0.7077563849818896,0.9143742467476369,5,6,351
Microwatt Energy Systems Pvt Ltd,13.0217161,77.64088,Office,"Kalyan Nagar, Bengaluru",0.4795457387341976,1.2169850950189516,3,5,285
Ninerich Infotech,13.0163005,77.6493581,Office,"Kalyan Nagar, Bengaluru",1.5015007267448,0.1274610919871941,9,10,598
Axis Bank,13.0215302,77.6404994,Office,"Kalyan Nagar, Bengaluru",0.48881335523178393,1.2423288330882754,3,5,275
Uber Corp,13.0280047,77.6399712,Office,"Kalyan Nagar, Bengaluru",0.24708560410560146,1.749411529708122,4,5,280
CeramTec India,13.0226678,77.6434516,Office,"Kalyan Nagar, Bengaluru",0.5508477307003548,1.0586560585333717,4,5,281
Mustafa Telecom,13.0223475,77.6387269,Office,"Kalyan Nagar, Bengaluru",0.3963102567510275,1.4543695479902508,3,4,211
Kosamattam Finance Pvt Ltd,13.0307317,77.6354798,Office,"Kalyan Nagar, Bengaluru",0.7003948113312369,2.3030957102313203,3,4,248
Marrow Originals LLP,13.021333,77.6411633,Office,"Kalyan Nagar, Bengaluru",0.5297153550234615,1.1689410965992084,5,5,324
Kalyan Nagar Bus Stop,13.0266921,77.6365413,Office,"Kalyan Nagar, Bengaluru",0.33812267264806795,1.9188134134514876,3,3,176
Six30labs,13.0249697,77.6399663,Office,"Kalyan Nagar, Bengaluru",0.10598915991444513,1.5103594708397536,2,3,164
Hipbar Pvt Ltd.,13.0199904,77.6414343,Office,"Kalyan Nagar, Bengaluru",0.6806093465151781,1.0751521404452602,5,6,368
SIRI Investments,13.0280047,77.6399712,Office,"Kalyan Nagar, Bengaluru",0.24708560410560146,1.749411529708122,4,5,280
Alert Commandos Private Limited,13.0149435,77.6467164,Office,"Kalyan Nagar, Bengaluru",1.4385706178004602,0.4306762438351212,7,9,523
Yusen Logistics warehouse -kalyan nagar,13.0260051,77.6419573,Office,"Kalyan Nagar, Bengaluru",0.26345136088089965,1.4406283571862197,5,5,318
KARUR VYSYA BANK LTD,13.0216198,77.6433712,Office,"Kalyan Nagar, Bengaluru",0.6256923745683852,0.9885431108747038,4,5,302
HDFC Home Loans - BENGALURU (KALYAN NAGAR),13.0196515,77.6528994,Office,"Kalyan Nagar, Bengaluru",1.6025244788142357,0.47306621807447397,7,8,480
We Create Homes...,13.0224254,77.6469073,Office,"Kalyan Nagar, Bengaluru",0.8838134655655144,0.8057875976870679,5,6,343
Taapasi KIA,13.0231923,77.6450302,Office,"Kalyan Nagar, Bengaluru",0.6635958530693626,0.9884510025072745,4,5,301
Asus Exclusive Store,13.018951,77.643263,Office,"Kalyan Nagar, Bengaluru",0.8645298632258792,0.8476354447635716,5,6,350
Softway,13.0215605,77.6399928,Office,"Kalyan Nagar, Bengaluru",0.4767049075314522,1.29212086048536,3,4,259
FitnessOne's Propel Fitness Treadmill %26 Equipment Store Kalyan Nagar,13.0214499,77.6418026,Office,"Kalyan Nagar, Bengaluru",0.545025221226662,1.1163440763204875,3,5,311
AH Shelter,13.0235791,77.6386696,Office,"Kalyan Nagar, Bengaluru",0.26656350997160355,1.5298600461358869,3,3,182
"Livpure Smart Homes Pvt Ltd.,",13.0232258,77.6447224,Office,"Kalyan Nagar, Bengaluru",0.6321274436102876,1.0117655007396071,4,5,293
"Kosca Distributor, Bangalore",13.0156082,77.643802,Office,"Kalyan Nagar, Bengaluru",1.226513681882291,0.7291415674127747,6,7,445
AOTO ELECTRONIC ( HONG KONG) LtD,13.0221781,77.643454,Office,"Kalyan Nagar, Bengaluru",0.5872316464236829,1.0215873984292443,4,5,291
MBBS Admission in Abroad - New-Lyf,13.0236595,77.6386972,Office,"Kalyan Nagar, Bengaluru",0.257142845835665,1.5322467900118133,2,3,160
Printree Custom Creations Pvt Ltd,13.0222563,77.6469616,Office,"Kalyan Nagar, Bengaluru",0.8972884245888713,0.7865007653863224,5,6,345
iFix India,13.0225125,77.6373633,Office,"Kalyan Nagar, Bengaluru",0.43683287672449433,1.5937963993083561,2,3,152
IDFC FIRST Bank,13.0249909,77.6407855,Office,"Kalyan Nagar, Bengaluru",0.1643401311753569,1.4459922019931029,3,3,193
Pacer Yamaha SERVICE Centre,13.0249935,77.6432308,Office,"Kalyan Nagar, Bengaluru",0.4111527629067795,1.2661839074128431,4,5,271
Croma,13.0258444,77.6409236,Office,"Kalyan Nagar, Bengaluru",0.15071366519333806,1.5021615493689662,4,4,265
LAKSHMI HYUNDAI KALYAN NAGAR,13.0227111,77.6457812,Office,"Kalyan Nagar, Bengaluru",0.7603104098090747,0.8973874796998915,4,5,321
Vedaearth Lounge Spa (Kalyan Nagar),13.0219023,77.6401136,Office,"Kalyan Nagar, Bengaluru",0.44060338326635845,1.2990809746803023,3,5,276
Drainvac India - Zera Automation,13.0230379,77.6433992,Office,"Kalyan Nagar, Bengaluru",0.5210103859568042,1.0915056374980763,4,5,273
Dronava Technologies Pvt Ltd,13.0319088,77.6439322,Office,"Kalyan Nagar, Bengaluru",0.8276136731846493,1.8982253470556991,6,7,442
Starbucks - Kammanahali (S152),13.0193534,77.6429104,Office,"Kalyan Nagar, Bengaluru",0.8072202894862489,0.90025221625445,5,6,349
State Bank of India,13.0245308,77.6372295,Office,"Kalyan Nagar, Bengaluru",0.2879772087658001,1.7183428492633086,1,1,84
Brewklyn Microbrewery,13.0214758,77.6403976,Office,"Kalyan Nagar, Bengaluru",0.49250658063131264,1.2490596029688716,3,5,272
Allahabad Bank,13.022811,77.6456728,Office,"Kalyan Nagar, Bengaluru",0.7448109819313949,0.9132199923525495,4,5,319
Dell Exclusive Store - Kammanahalli,13.0188759,77.6432508,Office,"Kalyan Nagar, Bengaluru",0.8713089623211446,0.8457641542081232,5,6,352
Intersight Tours %26 Travels Pvt Ltd,13.0223973,77.6379035,Office,"Kalyan Nagar, Bengaluru",0.4199281017167759,1.5358108713743905,2,3,181
Sharekhan,13.026558,77.6222884,Office,"Kalyan Nagar, Bengaluru",1.8699054796242405,3.2719962912207197,4,6,331
Maxwell Public School - Best Public School in Bangalore %7C Top Public School in Bangalore %7C Public School In Banasawadi Bangalore %7C School Near Me,13.016355,77.6475209,Office,"Kalyan Nagar, Bengaluru",1.3629350211840636,0.3256455675748549,8,10,591
Pallottine Provincialate - Assumption House.,13.0291245,77.6420688,Office,"Kalyan Nagar, Bengaluru",0.4584469687950643,1.7141944351587965,6,7,400
Banaswadi Traffic Police Station,13.0196932,77.6400734,Office,"Kalyan Nagar, Bengaluru",0.6842380687996366,1.2000690888206607,4,6,332
